source,id_str,text,created_at,retweet_count,in_reply_to_user_id_str,favorite_count,is_retweet
Twitter Web Client,5.93E+17,"""@woofeous @WMUR9 @NewEngCollege  Business leaders such as Donald could easily teach students more in one-hour than in any semester.""",Mon Apr 27 20:22:50 +0000 2015,21,,68,FALSE
Twitter Web Client,5.93E+17,My @msnbc int w/ @krystalball at #WHCD on my 2016 timetable saving Social Security &amp; Making America Great Again! http://t.co/LD2FarV2Vg,Mon Apr 27 19:04:04 +0000 2015,27,,43,FALSE
Twitter Web Client,5.93E+17,"""@BackOnTrackUSA @realDonaldTrump @PageSix @Mohris Semper Fi Donald !!!!""",Mon Apr 27 17:58:32 +0000 2015,8,,20,FALSE
Twitter Web Client,5.93E+17,ICYMI via @PageSix by @Mohris: “Donald Trump honored at Marine Corps charity gala” http://t.co/vsdNEIJz1P,Mon Apr 27 17:06:18 +0000 2015,25,,37,FALSE
Twitter Web Client,5.93E+17,Nobody but Donald Trump will save Israel. You are wasting your time with these politicians and political clowns. Best! #SheldonAdelson,Mon Apr 27 14:33:20 +0000 2015,242,,247,FALSE
Twitter for Android,5.93E+17,"""@haroldrschmidt: @realDonaldTrump @AndyBran @foxandfriends yep when guns are outlawed only outlaws have guns""",Mon Apr 27 14:12:30 +0000 2015,34,,54,FALSE
Twitter for Android,5.93E+17,"""@ceovince: There's only one person that can make this country what it once was... and that person is @realDonaldTrump #TRUMP #Champion",Mon Apr 27 14:11:36 +0000 2015,21,,39,FALSE
Twitter for Android,5.93E+17,"""@spirtualhappy: First thing I see when I log unto twitter is @realDonaldTrump #goodmorning trumpy"" Great.",Mon Apr 27 14:10:34 +0000 2015,6,,32,FALSE
Twitter for Android,5.93E+17,"""@mrsabh: @realDonaldTrump well...you would have the hottest First Lady ever. #Godspeed sir.""",Mon Apr 27 14:09:38 +0000 2015,28,,44,FALSE
Twitter for Android,5.93E+17,"""@dusty_radio: @realDonaldTrump U wouldn't leave Americans alone the way O has. I anxiously await your decision!""",Mon Apr 27 14:08:36 +0000 2015,14,,21,FALSE
Twitter for Android,5.93E+17,"""@belllabooo13: @realDonaldTrump Thank you! Such a small thing but you make my Day! God Bless you Mr Trump!"" @foxandfriends",Mon Apr 27 14:08:15 +0000 2015,5,,15,FALSE
Twitter for Android,5.93E+17,"""@williamgardanis: @realDonaldTrump The one who will put American first and not cave in to lobbyists or wimp out to politically correctness""",Mon Apr 27 13:55:39 +0000 2015,19,,50,FALSE
Twitter for Android,5.93E+17,"""@jelliottkelley: @realDonaldTrump coming to the SC Freedom Summit!! This event keeps getting better @RepJeffDuncan""",Mon Apr 27 13:54:30 +0000 2015,6,,15,FALSE
Twitter for Android,5.93E+17,"""@NH1News: .@realDonaldTrump is coming to NH1 News HQ! Have questions? Reply let us know 5pm on @WBINTV #nhpolitics #FITN""",Mon Apr 27 13:50:49 +0000 2015,11,,13,FALSE
Twitter for Android,5.93E+17,"""@belllabooo13: @realDonaldTrump @foxandfriends Bless you Sir safe trip!!!"" Thanks.",Mon Apr 27 12:42:19 +0000 2015,4,,13,FALSE
Twitter for Android,5.93E+17,"""@njoh1234: @realDonaldTrump @foxandfriends listening...good interview!",Mon Apr 27 12:41:50 +0000 2015,5,,10,FALSE
Twitter for Android,5.93E+17,"""@chingaling3: @realDonaldTrump Praying for you the Mexico situation and your decision to run for President May God guide you""",Mon Apr 27 12:41:15 +0000 2015,9,,18,FALSE
Twitter for Android,5.93E+17,"""@belllabooo13: @foxandfriends @realDonaldTrump You always make Monday's better!! Keep telling the Truth and giving us Hope!!"" Thanks.",Mon Apr 27 12:40:53 +0000 2015,7,,16,FALSE
Twitter for Android,5.93E+17,"""@blayne_troy: @foxandfriends   Mr. Trump calls it like it is. HRC should be investigated prosecuted and put in federal prison.""",Mon Apr 27 12:40:11 +0000 2015,28,,28,FALSE
Twitter for Android,5.93E+17,"""@AndyBran: @foxandfriends all of the Clinton graft is uncovered by a writer? No agency tracks this type of theft?Out of control""",Mon Apr 27 12:39:15 +0000 2015,20,,24,FALSE
Twitter for Android,5.93E+17,"""@TalismanJohnnyA: @realDonaldTrump great segment again today D...great way to start the Monday!"" @foxandfriends",Mon Apr 27 12:37:19 +0000 2015,4,,12,FALSE
Twitter for Android,5.93E+17,"""@jodi_mae: @realDonaldTrump If you run for president You would receive my vote!""",Mon Apr 27 12:34:52 +0000 2015,8,,32,FALSE
Twitter for Android,5.93E+17,Will be interviewed on @foxandfriends  at 7:00 - 5 minutes. Then I head to New Hampshire great people!,Mon Apr 27 10:57:31 +0000 2015,25,,93,FALSE
Twitter for Android,5.92E+17,"""@artfIopz: Top 10 Celebrities Taking DC By Storm This Weekend:What do Donald Trump model Chrissy Tiegen and Bradley Cooper have in common?",Sat Apr 25 15:43:28 +0000 2015,26,,37,FALSE
Twitter for Android,5.92E+17,I will be interviewed by @JudgeJeanine tonight on @FoxNews - Enjoy!,Sat Apr 25 15:42:41 +0000 2015,51,,163,FALSE
Twitter for Android,5.92E+17,"""@_Sierra03_: Really hope @realDonaldTrump decides to run for president. Would love for my first time voting for president to be for him.",Sat Apr 25 15:27:45 +0000 2015,22,,70,FALSE
Twitter for Android,5.92E+17,"""@petemsgt1787: @realDonaldTrump I get why you don't like Goldberg...self-righteous word smithy"" True but with zero talent. @NRO",Sat Apr 25 15:25:51 +0000 2015,9,,13,FALSE
Twitter for Android,5.92E+17,I don't know if Hillary will be able to run she is a walking time bomb!,Sat Apr 25 15:24:13 +0000 2015,348,,624,FALSE
Twitter for Android,5.92E+17,.@PennyPritzker Really important to cover currency manipulation in trade agreements - that's where China and others are beating us. Best!,Sat Apr 25 15:20:33 +0000 2015,23,,46,FALSE
Twitter for Android,5.92E+17,"""@williamgardanis: @realDonaldTrump To fix America requires SUPERMAN but there is ONE BETTER -  DJT""  We must MAKE AMERICA GREAT AGAIN!",Sat Apr 25 15:15:00 +0000 2015,26,,40,FALSE
Twitter for Android,5.92E+17,.@NRO  Really important to save National Review from going out of business. We need a true conservative voice!,Sat Apr 25 15:13:40 +0000 2015,395,,302,FALSE
Twitter for Android,5.92E+17,"""@Jackson_Tweets: @realDonaldTrump you will cream Hillary Clinton in a debate!"" I create jobs and build but should be able to do just fine!",Sat Apr 25 15:10:31 +0000 2015,25,,40,FALSE
Twitter for Android,5.92E+17,"""@ravgames: .@realDonaldTrump Serious question Mr. Trump: Why don't you like @JonahNRO?"" Because he is not good at what he does-@NRO dying",Sat Apr 25 15:08:59 +0000 2015,10,,20,FALSE
Twitter for Android,5.92E+17,"""@gmbaku: @realDonaldTrump @littlevd23 @TSRowan Plus fabulous fantastic great and tenacious."" Love those words.",Sat Apr 25 15:05:50 +0000 2015,11,,14,FALSE
Twitter for Android,5.92E+17,"""@DoreenHunns: @realDonaldTrump We need you in the White House. Straighten out all the mess. Set them straight.""  Watch.",Sat Apr 25 14:52:51 +0000 2015,19,,55,FALSE
Twitter for Android,5.92E+17,"""@injebbin: Driving thru major world cities &amp; seeing ur name as a brand on spectacular buildings! Trump won in life. http://t.co/MwV73GyXCw""",Sat Apr 25 14:50:54 +0000 2015,61,,130,FALSE
Twitter for Android,5.92E+17,"""@littlevd23: @realDonaldTrump @TSRowan The word spectacular magnificent and amazing describe anything Mr.Trump puts his name on!""",Sat Apr 25 14:43:19 +0000 2015,14,,25,FALSE
Twitter for Android,5.92E+17,".@NRO  Not much is as ""dead"" or irrelevant as National Review thanks to guidance of Goldberg a total loser! Get some real talent or fold!",Sat Apr 25 14:40:42 +0000 2015,72,,109,FALSE
Twitter for Android,5.92E+17,"""@bean1227: @realDonaldTrump When are you announcing run #PresidentTrump !?"" Stay tuned!",Sat Apr 25 14:23:16 +0000 2015,30,,59,FALSE
Twitter for Android,5.92E+17,"""@JGibson271985: @realDonaldTrump @TSRowan I will give you that. Brilliant buildings in the Trump empire."" Thank you!",Sat Apr 25 14:16:25 +0000 2015,7,,17,FALSE
Twitter for Android,5.92E+17,"""@FuturisticUFO: Are you like another Ross Perot? @RealDonaldTrump @CNN"" Bigger better stronger and richer!",Sat Apr 25 14:14:07 +0000 2015,49,,50,FALSE
Twitter for Android,5.92E+17,"""@Patriotress: @realDonaldTrump @316Place @PGA_com #Trump2016""",Sat Apr 25 14:04:49 +0000 2015,6,,12,FALSE
Twitter for Android,5.92E+17,"""@PCS1776: @realDonaldTrump &lt;---- The thinking man's Chris Christie. Tells it truly. Run. Win.""",Sat Apr 25 14:03:36 +0000 2015,25,,33,FALSE
Twitter for Android,5.92E+17,"""@WeWantMitt2016: The last person a foreign leader would want to sit across the negotiating table from. Good for us. #MakeAmericaGreatAgain""",Sat Apr 25 14:02:42 +0000 2015,17,,38,FALSE
Twitter for Android,5.92E+17,.@WayneDupreeShow  A fantastic guy!,Sat Apr 25 13:57:17 +0000 2015,59,,100,FALSE
Twitter for Android,5.92E+17,"""@316Place: @realDonaldTrump @PGA_com changes at Turnberry makes me want to learn golf. Beautiful!"" Thank you it will be even more amazing!",Sat Apr 25 13:54:23 +0000 2015,5,,19,FALSE
Twitter for Android,5.92E+17,"""@JamesDriscolli: Awesome entrepreneurial advice from @realDonaldTrump #TrumpAdvice. That's how ""Greats"" are made. http://t.co/ABlA7WTts6""",Sat Apr 25 13:53:07 +0000 2015,122,,179,FALSE
Twitter for Android,5.92E+17,Congratulations to @DanaPerino on your book going to number one on Amazon. Great book - Great job!,Sat Apr 25 13:48:54 +0000 2015,40,,110,FALSE
Twitter for Android,5.92E+17,How do you take care of our people if you don't make anything? We don't make anything. We are rapidly losing our manufacturing to China etc.,Sat Apr 25 10:00:51 +0000 2015,144,,205,FALSE
Twitter for Android,5.92E+17,"""@Hurry2live: #37years @realDonaldTrump finished building of 68-story  skyscraper Trump Tower in New York. More facts in @Hurry2Live app""",Sat Apr 25 09:56:45 +0000 2015,6,,19,FALSE
Twitter for Android,5.92E+17,"""@PGA_com: Check out this amazing video of DonaldTrump's proposed changes to Turnberry: http://t.co/HR8wQ7coli http://t.co/6Xs1bFNJgk""",Sat Apr 25 09:50:54 +0000 2015,39,,48,FALSE
Twitter for Android,5.92E+17,"""@AndrePretorius: @realDonaldTrump I am #SouthAfrican and I can say you are 100% correct. Lately we are starting to live in fear. #notgood""",Sat Apr 25 09:38:20 +0000 2015,33,,47,FALSE
Instagram,5.92E+17,#TrumpAdvice https://t.co/YvxHjUwLz5,Fri Apr 24 22:12:26 +0000 2015,47,,66,FALSE
Twitter Web Client,5.92E+17,"""@ccarlen @realDonaldTrump get that Exploratory Committee to get some bumper stickers out to me!"" So nice thank you.",Fri Apr 24 19:16:51 +0000 2015,13,,19,FALSE
Twitter Web Client,5.92E+17,Looking forward to giving keynote speech tonight @ChesterfieldGOP Lincoln-Reagan dinner in Virginia.,Fri Apr 24 18:36:34 +0000 2015,29,,65,FALSE
Twitter Web Client,5.92E+17,"Congrats to great golfer @Frostpga on his big win last week. Always been best putter. ""Frost Wins for Trump""",Fri Apr 24 17:44:10 +0000 2015,15,,36,FALSE
Twitter Web Client,5.92E+17,A beautiful article by @IvankaTrump on my newly opened golf course in NYC Trump Links Ferry Point http://t.co/CXVtrO6YIs,Fri Apr 24 16:31:23 +0000 2015,42,,70,FALSE
Twitter Web Client,5.92E+17,"""@britanniagolf  Love the proposed changes for Trump Turnberry's Ailsa Course @realDonaldTrump"" Thanks. It will be fantastic!",Fri Apr 24 14:06:37 +0000 2015,10,,33,FALSE
Twitter for Android,5.91E+17,"""@FuturisticHub: @realDonaldTrump DONALD TRUMP FOR PRESIDENT OF THE UNITED STATES! MAKE IT HAPPEN!""",Fri Apr 24 03:13:22 +0000 2015,54,,146,FALSE
Twitter for Android,5.91E+17,"""@thembazoko1: @realDonaldTrump: get Commandant's Leadership Award from the U.S.Marines yesterday at The Waldorf Astoria - a great honor!",Fri Apr 24 03:13:06 +0000 2015,23,,33,FALSE
Twitter for Android,5.91E+17,"""@ChadWeiske: @realDonaldTrump #4prez""",Fri Apr 24 03:12:21 +0000 2015,8,,20,FALSE
Twitter for Android,5.91E+17,"""@daveyhubb: @realDonaldTrump @la_loquita rescue our country…""",Fri Apr 24 03:12:16 +0000 2015,8,,26,FALSE
Twitter for Android,5.91E+17,"""@dcfoodsafety: @realDonaldTrump  Your new DC hotel sign should say future hotel of our next president! #Trump2016 http://t.co/1bd5DumTYM""",Fri Apr 24 03:11:58 +0000 2015,36,,101,FALSE
Twitter for Android,5.91E+17,"""@rmutt_17: @realDonaldTrump @la_loquita All we need is TRUMP to fix the cuntry!! #trumpisawesome #trumpcard #capitalism""",Fri Apr 24 03:10:20 +0000 2015,14,,29,FALSE
Twitter for Android,5.91E+17,"""@TheAlexanderW_:I think your sign would look just as good on the White House as it does on Trump Chicago. #Trump2016 http://t.co/aYxvbTTUKr",Fri Apr 24 03:08:20 +0000 2015,11,,31,FALSE
Twitter for Android,5.91E+17,"""@la_loquita: @realDonaldTrump working hard daily and waiting for when you announce that you're going to make a run to rescue our country!!",Fri Apr 24 03:07:26 +0000 2015,15,,25,FALSE
Twitter for Android,5.91E+17,.@johnhawkinsrwn  Great speaking to you today we will speak again soon.,Fri Apr 24 03:05:40 +0000 2015,6,,15,FALSE
Twitter for Android,5.91E+17,"""@MaxMacGruder: The man who would've kept us right years ago the man who will put us right in the future. The ONLY real choice. #Trump2016""",Fri Apr 24 01:44:56 +0000 2015,17,,44,FALSE
Twitter for Android,5.91E+17,"""@HargraveGlobal: The world needs a leader like @realDonaldTrump !""  Thanks.",Fri Apr 24 01:44:23 +0000 2015,12,,39,FALSE
Twitter for Android,5.91E+17,"""@JeremyManning36: @realDonaldTrump when do I get my #TrumpForPresident #Trump2016 #presskit #yardsigns"" Cute stay tuned.",Fri Apr 24 01:42:40 +0000 2015,12,,29,FALSE
Twitter for Android,5.91E+17,"""@hansel_amarilla: “As long as you’re going to be thinking anyway think big.” –Donald Trump The Trump Organization President""",Fri Apr 24 01:37:36 +0000 2015,28,,56,FALSE
Twitter for Android,5.91E+17,"""@BillyMoeder: @realDonaldTrump is the only man who can get the job done in the Oval Office #Trump2016""  I agree thanks.",Fri Apr 24 01:31:05 +0000 2015,30,,62,FALSE
Twitter for Android,5.91E+17,"""@Barbie_Brooks: “an entrepreneur’s ability to find strength when others want to run hide quit...” @realDonaldTrump""",Fri Apr 24 01:30:15 +0000 2015,22,,31,FALSE
Twitter for Android,5.91E+17,"""@JarrettMKorn: All faith in the world that @realDonaldTrump is the answer for America come 2016 is a new beginning! #donaldtrump2016""",Fri Apr 24 01:28:51 +0000 2015,12,,29,FALSE
Twitter for Android,5.91E+17,"""@AP_Politics: Campaigning in New Hampshire Hillary Clinton says the US economy has 'stalled out.' http://t.co/g6PnF0IV9c""",Fri Apr 24 01:25:25 +0000 2015,15,,24,FALSE
Twitter for Android,5.91E+17,@apageor2  Very good must be tough!,Fri Apr 24 01:23:23 +0000 2015,0,14794571,2,FALSE
Twitter for Android,5.91E+17,"""@sragens: @realDonaldTrump on my 2nd trip to Chicago love your sign on Trump towers!!""",Fri Apr 24 01:19:46 +0000 2015,11,,21,FALSE
Twitter Web Client,5.91E+17,#TBT With Steven Spielberg in the old days- a great guy! http://t.co/IQEUaq8cPe,Thu Apr 23 21:54:19 +0000 2015,19,,53,FALSE
Twitter Web Client,5.91E+17,“Talent wins games but teamwork and intelligence wins championships.” – Michael Jordan @Jumpman23,Thu Apr 23 19:24:06 +0000 2015,176,,178,FALSE
Twitter Web Client,5.91E+17,It is time for DC to protect the American worker not grant amnesty to illegals. Let’s Make America Great Again! https://t.co/u25yI5T7E8,Thu Apr 23 18:30:56 +0000 2015,105,,145,FALSE
Twitter Web Client,5.91E+17,"""@twincity1982  @realDonaldTrump Please run for President sir- America needs your leadership !!""",Thu Apr 23 18:08:44 +0000 2015,16,,43,FALSE
Twitter Web Client,5.91E+17,Why are the Republicans giving Obama fast track authority for TPP and the Iran agreement?! Obama gets more from the GOP than his own party.,Thu Apr 23 17:55:39 +0000 2015,386,,479,FALSE
Twitter Web Client,5.91E+17,Fact – while Jeb was governor &amp; Rubio was House Majority Leader Florida’s debt more than doubled. Conservatives?,Thu Apr 23 17:22:17 +0000 2015,89,,116,FALSE
Twitter Web Client,5.91E+17,Via @baltimoresun by @ErinatTheSun: “Maryland GOP book Trump for major fundraiser” http://t.co/FVjMy4moUq,Thu Apr 23 16:44:35 +0000 2015,9,,19,FALSE
Twitter Web Client,5.91E+17,Via @thehill by @HenschOnTheHill: “Trump says US roads are 'falling apart'” http://t.co/MhuHz1Su1J,Thu Apr 23 15:50:13 +0000 2015,23,,23,FALSE
Twitter Web Client,5.91E+17,Excited to be travelling to New Hampshire on Monday. The Granite State is a model for the country. Live Free or Die!,Thu Apr 23 15:08:34 +0000 2015,42,,108,FALSE
Twitter Web Client,5.91E+17,“Trump signs lease for a NH office returns Monday” http://t.co/NLJQb8BmZB via  @UnionLeader by @tuohy,Thu Apr 23 14:53:47 +0000 2015,21,,35,FALSE
Twitter Web Client,5.91E+17,.@GeraldoRivera Thanks my champion Geraldo--and very true.,Thu Apr 23 14:04:42 +0000 2015,13,,24,FALSE
Twitter Web Client,5.91E+17,.@ForbesInspector 5 Star &amp; @TripAdvisor #1 Luxury Hotel @TrumpToronto offers style luxury &amp; impeccable service http://t.co/fl4mOb3NA2,Thu Apr 23 13:37:02 +0000 2015,10,,12,FALSE
Twitter for Android,5.91E+17,"""@AMOakabr: DonaldTrump this country needs you to run... need to teach people what the American Dream is again! Ronald Reagan reincarnated!""",Thu Apr 23 13:13:10 +0000 2015,23,,39,FALSE
Twitter for Android,5.91E+17,"""@necprof: @NewEngCollege is excited to host DonaldTrump for a town hall meeting on Monday at 3 pm. http://t.co/o8C3ei7Sdp #fitn #nhpolitics",Thu Apr 23 13:11:45 +0000 2015,13,,19,FALSE
